0.0,499.16200000000003,1031.257,1130.8590000000002,909.7070000000001,1880.4850000000004,1429.275,1880.4850000000004,1429.275,1429.275,579.27,499.16200000000003,1231.654,1231.654,1113.83,945.731,1166.867,939.877,1365.231,1149.194,9892.835000000003,10603.283000000001,10109.301000000001,8671.874000000002,10188.607000000002,9215.858,9725.683,10121.518000000002,8842.832000000002,9464.586000000003,9548.107,9191.960000000001,10042.828000000003,9836.682,9904.214000000004,8842.832000000002,9548.107,9548.107,9836.682,9191.960000000001,8836.435000000001,8842.832000000002,10351.626000000002,8293.574,9400.708,8801.213000000002,10603.283000000001,8875.129,9468.819000000003,8870.365000000002,9400.708,9325.742000000002,8801.213000000002,9215.858,8875.129,10259.550000000001,9566.815,9687.546,8875.129,9325.742000000002,8801.213000000002,9180.735,10121.518000000002,8870.365000000002,8875.129,8843.181,8875.129,9744.173,9770.014000000003,9464.586000000003,9400.708,9856.648000000001,8875.129,8843.181,9400.708,10697.089000000005,9548.107,10351.626000000002,9325.742000000002,9822.549000000003,9687.546,8673.008000000002,9338.891000000001,8843.181,9744.173,10397.264000000005,9325.742000000002,9687.546,8641.399000000001,9787.072000000002,8673.008000000002,9836.682,9165.185000000001,8801.213000000002,9725.683,9338.891000000001,9464.586000000003,8994.769000000002,10321.502,9706.793000000001,9856.648000000001,9856.648000000001,6437.0380000000005,7113.312801727899,6894.893999999999,12801.810000000001,12123.869000000002,12688.116000000002,12710.783000000003,12473.238000000001
499.16200000000003,0.0,532.095,631.697,410.545,1381.323,930.113,1381.323,930.113,930.113,424.55,1000000.0,732.4920000000001,732.4920000000001,614.668,446.56899999999996,667.7049999999999,440.715,866.069,650.0319999999999,9393.673,10104.121000000001,9610.139000000001,8172.712,9689.445,8716.696,9226.521,9622.356000000002,8343.670000000002,8965.424000000003,9048.945,8692.798,9543.666000000001,9337.52,9405.052000000001,8343.670000000002,9048.945,9048.945,9337.52,8692.798,8337.273000000001,8343.670000000002,9852.464,7794.412000000001,8901.546,8302.051000000001,10104.121000000001,8375.967,8969.657000000001,8371.203000000001,8901.546,8826.580000000002,8302.051000000001,8716.696,8375.967,9760.387999999999,9067.653,9188.384,8375.967,8826.580000000002,8302.051000000001,8681.573,9622.356000000002,8371.203000000001,8375.967,8344.019,8375.967,9245.011,9270.852,8965.424000000003,8901.546,9357.486,8375.967,8344.019,8901.546,10197.927000000003,9048.945,9852.464,8826.580000000002,9323.387,9188.384,8173.846000000001,8839.729000000001,8344.019,9245.011,9898.102000000003,8826.580000000002,9188.384,8142.237000000001,9287.91,8173.846000000001,9337.52,8666.023000000001,8302.051000000001,9226.521,8839.729000000001,8965.424000000003,8495.607000000002,9822.34,9207.631000000001,9357.486,9357.486,5937.876,6614.150801727898,6395.731999999999,12302.648000000001,11624.707000000002,12188.954000000002,12211.621000000003,11974.076000000001
797.45,298.288,0.0,546.2460000000001,288.922,1295.8720000000003,844.6620000000001,1295.8720000000003,844.6620000000001,844.6620000000001,722.838,298.288,1002.142,1002.142,82.57300000000001,297.094,937.355,628.6719999999999,1054.0259999999998,837.9889999999999,9308.222,10373.770999999999,9534.051,8442.362,9603.993999999999,8986.346,9155.73,9546.268,8613.320000000002,9235.074000000002,8978.153999999999,8962.448,9458.215,9261.431999999999,9319.601,8613.320000000002,8978.153999999999,8978.153999999999,9261.431999999999,8962.448,8606.923,8613.320000000002,9767.012999999999,8064.062000000001,9171.196,8571.701,10373.770999999999,8645.617,8884.206,8640.853,9171.196,9096.230000000001,8571.701,8986.346,8645.617,9674.936999999998,8996.862,9458.034,8645.617,9096.230000000001,8571.701,8951.223,9546.268,8640.853,8645.617,8613.669,8645.617,9174.22,9185.401,9235.074000000002,9171.196,9615.339,8645.617,8613.669,9171.196,10112.476000000002,8978.153999999999,9767.012999999999,9096.230000000001,9237.936,9458.034,8443.496000000001,9109.379,8613.669,9174.22,9812.651000000002,9096.230000000001,9458.034,8411.887,9202.458999999999,8443.496000000001,9261.431999999999,8935.673,8571.701,9155.73,9109.379,9235.074000000002,8765.257000000001,9746.251999999999,9477.281,9615.339,9615.339,6207.526,6883.800801727898,6665.381999999999,12572.298,11894.357000000002,12458.604000000001,12481.271000000002,12243.726
1146.708,647.5459999999999,349.258,0.0,227.708,784.4920000000002,333.28200000000004,784.4920000000002,333.28200000000004,333.28200000000004,1072.096,647.5459999999999,1351.4,1351.4,431.831,646.352,1286.6129999999998,977.93,1403.2839999999999,1187.2469999999998,8796.842,10305.613,9022.671,8791.62,9092.614,8916.617,8644.350000000002,9034.888,8962.578000000001,8955.530000000002,8466.774000000001,9311.706,8946.835000000001,8750.052,8808.221000000001,8962.578000000001,8466.774000000001,8466.774000000001,8750.052,9311.706,8956.181,8962.578000000001,9255.633,8413.32,9520.454,8920.959,10305.613,8994.875,8372.826000000001,8990.111,9520.454,9026.501000000002,8920.959,8916.617,8994.875,9163.556999999999,8485.482000000002,9514.180000000002,8994.875,9026.501000000002,8920.959,8881.494,9034.888,8990.111,8994.875,8962.927,8994.875,8662.840000000002,8674.021,8955.530000000002,9520.454,9103.959000000003,8994.875,8962.927,9520.454,9601.096000000003,8466.774000000001,9255.633,9026.501000000002,8726.556,9514.180000000002,8792.754,9039.650000000001,8962.927,8662.840000000002,9301.271000000002,9026.501000000002,9514.180000000002,8761.145,8691.079,8792.754,8750.052,8865.944000000001,8920.959,8644.350000000002,9039.650000000001,8955.530000000002,8485.713000000002,9234.872,9409.123,9103.959000000003,9103.959000000003,6556.784000000001,7233.058801727899,7014.639999999999,12921.556,12243.615000000002,12807.862000000001,12830.529000000002,12592.984
919.0,419.838,121.55,257.324,0.0,1006.9500000000002,555.74,1006.9500000000002,555.74,555.74,844.3879999999999,419.838,1123.692,1123.692,204.123,418.644,1058.905,750.222,1175.576,959.539,9019.300000000001,10495.321000000002,9245.129,8563.912000000002,9315.072,9107.896,8866.808,9257.346000000001,8734.870000000003,9177.988000000003,8689.232,9083.998000000001,9169.293000000001,8972.51,9030.679000000002,8734.870000000003,8689.232,8689.232,8972.51,9083.998000000001,8728.473000000002,8734.870000000003,9478.091,8185.612000000002,9292.746000000001,8693.251000000002,10495.321000000002,8767.167000000001,8595.284000000001,8762.403000000002,9292.746000000001,9217.780000000002,8693.251000000002,9107.896,8767.167000000001,9386.015,8707.94,9579.584,8767.167000000001,9217.780000000002,8693.251000000002,9072.773000000001,9257.346000000001,8762.403000000002,8767.167000000001,8735.219000000001,8767.167000000001,8885.298,8896.479000000001,9177.988000000003,9292.746000000001,9326.417000000001,8767.167000000001,8735.219000000001,9292.746000000001,9823.554000000004,8689.232,9478.091,9217.780000000002,8949.014000000001,9579.584,8565.046000000002,9230.929000000002,8735.219000000001,8885.298,9523.729000000003,9217.780000000002,9579.584,8533.437000000002,8913.537,8565.046000000002,8972.51,9057.223000000002,8693.251000000002,8866.808,9230.929000000002,9177.988000000003,8708.171000000002,9457.33,9598.831000000002,9326.417000000001,9326.417000000001,6329.076000000001,7005.350801727899,6786.932,12693.848000000002,12015.907000000003,12580.154000000002,12602.821000000004,12365.276000000002
3155.5519999999997,2656.39,2358.102,2008.8439999999996,2236.5519999999997,0.0,2342.1259999999997,1000000.0,2342.1259999999997,2342.1259999999997,3080.94,2656.39,3360.2439999999997,3360.2439999999997,2440.6749999999997,2655.1959999999995,3295.4570000000003,2986.774,3412.1279999999997,3196.091,9248.82,10757.590999999999,9474.649,9405.375,9544.591999999999,9368.595,9096.328000000001,9486.866,9462.421000000002,9407.508000000002,8918.752,9783.83,9398.813,9202.029999999999,9260.199,9462.421000000002,8918.752,8918.752,9202.029999999999,9783.83,9456.024000000001,9462.421000000002,9707.610999999999,9027.074999999999,9992.578,9534.714,10757.590999999999,9466.999,8824.804,9603.866,9992.578,9478.479000000001,9534.714,9368.595,9466.999,9615.534999999998,8937.460000000001,9966.158000000001,9466.999,9478.479000000001,9534.714,9333.472,9486.866,9603.866,9466.999,9435.051,9466.999,9114.818000000001,9125.999,9407.508000000002,9992.578,9555.937000000002,9466.999,9435.051,9992.578,10053.074000000002,8918.752,9707.610999999999,9478.479000000001,9178.534,9966.158000000001,9264.878,9491.628,9435.051,9114.818000000001,9753.249000000002,9478.479000000001,9966.158000000001,9233.269,9143.056999999999,9264.878,9202.029999999999,9317.922,9534.714,9096.328000000001,9491.628,9407.508000000002,8937.691,9686.849999999999,9861.100999999999,9555.937000000002,9555.937000000002,8565.628000000002,7928.419801727899,7710.000999999999,13650.478359562683,12972.537359562684,13279.986,13302.653000000002,13321.906359562683
1479.9899999999998,980.828,682.54,333.282,560.99,1082.9080000000001,0.0,1082.9080000000001,1000000.0,1000000.0,1405.378,980.828,1684.682,1684.682,765.1129999999999,979.6339999999999,1619.895,1311.212,1736.566,1520.529,9095.258,10604.028999999997,9321.087,9124.902000000002,9391.029999999999,9215.032999999998,8942.766,9333.304,9295.860000000002,9253.946000000002,8765.189999999999,9630.268,9245.251,9048.467999999999,9106.637,9295.860000000002,8765.189999999999,8765.189999999999,9048.467999999999,9630.268,9289.463000000002,9295.860000000002,9554.048999999999,8746.602,9839.016,9254.241000000002,10604.028999999997,9313.437,8671.242,9323.393000000002,9839.016,9324.917,9254.241000000002,9215.032999999998,9313.437,9461.972999999998,8783.898,9812.596,9313.437,9324.917,9254.241000000002,9179.909999999998,9333.304,9323.393000000002,9313.437,9281.489,9313.437,8961.256,8972.437,9253.946000000002,9839.016,9402.375,9313.437,9281.489,9839.016,9899.512000000002,8765.189999999999,9554.048999999999,9324.917,9024.972,9812.596,9111.316,9338.065999999999,9281.489,8961.256,9599.687000000002,9324.917,9812.596,9079.707,8989.494999999999,9111.316,9048.467999999999,9164.359999999999,9254.241000000002,8942.766,9338.065999999999,9253.946000000002,8784.129,9533.287999999999,9707.538999999997,9402.375,9402.375,6890.066000000001,7566.340801727899,7347.922,13254.838000000002,12576.897000000003,13126.424,13149.091000000002,12926.266000000001
3155.5519999999997,2656.39,2358.102,2008.8439999999996,2236.5519999999997,1000000.0,2342.1259999999997,0.0,2342.1259999999997,2342.1259999999997,3080.94,2656.39,3360.2439999999997,3360.2439999999997,2440.6749999999997,2655.1959999999995,3295.4570000000003,2986.774,3412.1279999999997,3196.091,9248.82,10757.590999999999,9474.649,9405.375,9544.591999999999,9368.595,9096.328000000001,9486.866,9462.421000000002,9407.508000000002,8918.752,9783.83,9398.813,9202.029999999999,9260.199,9462.421000000002,8918.752,8918.752,9202.029999999999,9783.83,9456.024000000001,9462.421000000002,9707.610999999999,9027.074999999999,9992.578,9534.714,10757.590999999999,9466.999,8824.804,9603.866,9992.578,9478.479000000001,9534.714,9368.595,9466.999,9615.534999999998,8937.460000000001,9966.158000000001,9466.999,9478.479000000001,9534.714,9333.472,9486.866,9603.866,9466.999,9435.051,9466.999,9114.818000000001,9125.999,9407.508000000002,9992.578,9555.937000000002,9466.999,9435.051,9992.578,10053.074000000002,8918.752,9707.610999999999,9478.479000000001,9178.534,9966.158000000001,9264.878,9491.628,9435.051,9114.818000000001,9753.249000000002,9478.479000000001,9966.158000000001,9233.269,9143.056999999999,9264.878,9202.029999999999,9317.922,9534.714,9096.328000000001,9491.628,9407.508000000002,8937.691,9686.849999999999,9861.100999999999,9555.937000000002,9555.937000000002,8565.628000000002,7928.419801727899,7710.000999999999,13650.478359562683,12972.537359562684,13279.986,13302.653000000002,13321.906359562683
1479.9899999999998,980.828,682.54,333.282,560.99,1082.9080000000001,1000000.0,1082.9080000000001,0.0,1000000.0,1405.378,980.828,1684.682,1684.682,765.1129999999999,979.6339999999999,1619.895,1311.212,1736.566,1520.529,9095.258,10604.028999999997,9321.087,9124.902000000002,9391.029999999999,9215.032999999998,8942.766,9333.304,9295.860000000002,9253.946000000002,8765.189999999999,9630.268,9245.251,9048.467999999999,9106.637,9295.860000000002,8765.189999999999,8765.189999999999,9048.467999999999,9630.268,9289.463000000002,9295.860000000002,9554.048999999999,8746.602,9839.016,9254.241000000002,10604.028999999997,9313.437,8671.242,9323.393000000002,9839.016,9324.917,9254.241000000002,9215.032999999998,9313.437,9461.972999999998,8783.898,9812.596,9313.437,9324.917,9254.241000000002,9179.909999999998,9333.304,9323.393000000002,9313.437,9281.489,9313.437,8961.256,8972.437,9253.946000000002,9839.016,9402.375,9313.437,9281.489,9839.016,9899.512000000002,8765.189999999999,9554.048999999999,9324.917,9024.972,9812.596,9111.316,9338.065999999999,9281.489,8961.256,9599.687000000002,9324.917,9812.596,9079.707,8989.494999999999,9111.316,9048.467999999999,9164.359999999999,9254.241000000002,8942.766,9338.065999999999,9253.946000000002,8784.129,9533.287999999999,9707.538999999997,9402.375,9402.375,6890.066000000001,7566.340801727899,7347.922,13254.838000000002,12576.897000000003,13126.424,13149.091000000002,12926.266000000001
1479.9899999999998,980.828,682.54,333.282,560.99,1082.9080000000001,1000000.0,1082.9080000000001,1000000.0,0.0,1405.378,980.828,1684.682,1684.682,765.1129999999999,979.6339999999999,1619.895,1311.212,1736.566,1520.529,9095.258,10604.028999999997,9321.087,9124.902000000002,9391.029999999999,9215.032999999998,8942.766,9333.304,9295.860000000002,9253.946000000002,8765.189999999999,9630.268,9245.251,9048.467999999999,9106.637,9295.860000000002,8765.189999999999,8765.189999999999,9048.467999999999,9630.268,9289.463000000002,9295.860000000002,9554.048999999999,8746.602,9839.016,9254.241000000002,10604.028999999997,9313.437,8671.242,9323.393000000002,9839.016,9324.917,9254.241000000002,9215.032999999998,9313.437,9461.972999999998,8783.898,9812.596,9313.437,9324.917,9254.241000000002,9179.909999999998,9333.304,9323.393000000002,9313.437,9281.489,9313.437,8961.256,8972.437,9253.946000000002,9839.016,9402.375,9313.437,9281.489,9839.016,9899.512000000002,8765.189999999999,9554.048999999999,9324.917,9024.972,9812.596,9111.316,9338.065999999999,9281.489,8961.256,9599.687000000002,9324.917,9812.596,9079.707,8989.494999999999,9111.316,9048.467999999999,9164.359999999999,9254.241000000002,8942.766,9338.065999999999,9253.946000000002,8784.129,9533.287999999999,9707.538999999997,9402.375,9402.375,6890.066000000001,7566.340801727899,7347.922,13254.838000000002,12576.897000000003,13126.424,13149.091000000002,12926.266000000001
